flux,fluxerr
0.07323262373276533,0.006012573013267267
0.08527637650641554,0.0057661946870943784
0.10220801973954576,0.005535244632654896
0.12433736751953996,0.005329177452784356
0.14205032373139473,0.005157066764607211
0.154262505241139,0.005026150183588869
0.15745248515419505,0.004940594882007146
0.15086144579039282,0.00490046060989046
0.14263676127543057,0.0049012562760074405
0.13401092625836802,0.004934797762108298
0.12535245970888778,0.004990851325814653
0.11651300260757637,0.005059085657120048
0.10580319618071539,0.0051305793240371475
0.09409885783591201,0.005198632832493245
0.08317923941596846,0.005258977372491076
0.07277396225979106,0.005309534653371198
0.06351448563046416,0.005349864179818334
0.05516502888279267,0.005380445476014672
0.048372938368248825,0.0054020210291865324
0.04397958348475328,0.005415058128230645
0.038704015656615784,0.005419435536310098
0.032634487431259976,0.005414204064792168
0.02819943132024072,0.005397464266890869
0.025294772993402905,0.005366636833695836
0.022746929906650417,0.005318805847200962
0.02040476064607177,0.005250929912755751
0.01840662354245606,0.005159962546708475
0.016484041432977766,0.005043197841045399
0.014454731543478013,0.004898948993761367
0.012717046059507775,0.004727253438252923
0.011365731617150586,0.0045305364063081355
0.010373881896330251,0.0043142356366148845
0.009567806485192051,0.004087358749854826
0.008904228917129647,0.003862849623175414
0.008420614339704549,0.00365745032509139
0.008033443148739492,0.0034905000849093635
0.007716356273746948,0.0033813280913748004
0.007443643130223243,0.0033454401278575747
0.007171621249239043,0.0033903727366221548
0.006920751669802504,0.0035133986656742024
0.0066909679553604625,0.003701925255638263
0.00647022927431535,0.003937338168708279
0.006191708794641238,0.004200415977628344
0.005943850431159627,0.004474892123317262
0.005735757142807102,0.0047488349465872205
0.005555543901801544,0.0050146922221175816
0.005332475640071001,0.00526871869010747
0.0051051724752689065,0.005510163416632657
0.004899444557480446,0.005740360797034267
0.004707769146653367,0.005961766691153981
0.0046020289601089726,0.006176961177008115
0.00452765397580327,0.00638768970117258
0.004459064820574234,0.006594381786275504
0.004389559511359396,0.006796409686453505
0.0043254419973071416,0.006992515898067632
0.0042632128153397494,0.00718118247330638
0.0042164545312559296,0.007360908820526771
0.004170961609437555,0.0075303950211327965
0.004128301753940581,0.0076886434519545825
0.004093116983452124,0.007834997715316396
0.004060213022435294,0.00796913807253477
0.07633899919288441,0.005855257481920864
0.08862793663227281,0.005605025790238168
0.10595276051006525,0.0053710993181445175
0.12863716994774654,0.0051633170516249246
0.14607931568071508,0.0049911318799816026
0.15706985416604125,0.004862065477167556
0.15948792774105816,0.0047803876448589775
0.1529149173083644,0.004746018690408008
0.1442442663426616,0.004754079606232053
0.13468998090290865,0.0047958141938609184
0.12525026027995317,0.004860332620488013
0.11561194067608101,0.0049366549859739504
0.10466420856293078,0.005015266134501655
0.09354540251942699,0.0050889362225020295
0.08303333792611396,0.005152923684474524
0.07292125829084027,0.00520473622051467
0.06370276602512097,0.00524359759392042
0.05523494891009094,0.005269765764833839
0.04832826792375318,0.005283910201781622
0.04382165322950527,0.005286604166935123
0.03847854846796837,0.005278034134949055
0.03239130914627431,0.005257776683717265
0.02795681963677221,0.005224669127540435
0.025068127903272036,0.00517701923013665
0.022540310741065064,0.005112863650693853
0.02020345280465171,0.005030090534186915
0.018213076080170806,0.004926472260685622
0.016306199239070687,0.004799937775902421
0.014299402280351748,0.004649211121000193
0.01260213632923216,0.004474570764662573
