flux,fluxerr
0.7291866682429748,0.02805445421185612
0.8025357915695844,0.022952340939005052
0.9073879875923868,0.020607665847153015
1.0461182471158368,0.021364038667630557
1.1507689683820796,0.02412736704483281
1.2142102365583665,0.02745518252417692
1.2121172604426718,0.030397272603457114
1.1398883342929218,0.032450515929473615
1.0562782369988575,0.03337404028207021
0.9708736041222549,0.03308332222279174
0.8870734327527684,0.031601393283109604
0.8045347780412372,0.0290378619460191
0.7118691835063659,0.025582086771151976
0.6158040806220973,0.021506652117181717
0.5293263724246593,0.017185422718964886
0.4506309200242773,0.013141409707726561
0.38402836166126636,0.010123417590633713
0.32727712888153676,0.00893775611818149
0.2840422444435815,0.009561406105571777
0.2592360606155191,0.010982977836516618
0.22854364993299708,0.01230296645293879
0.19176834433857706,0.013076424336781642
0.16557528711955766,0.01312900639014291
0.14887574919612423,0.012459779451289643
0.13322467809296146,0.011263030268462204
0.11769965159416207,0.00997783451234676
0.10371169780363694,0.009244688105010687
0.09001676931903956,0.009530683400715653
0.0759397073761616,0.010643238927708765
0.06459652127668533,0.011905185840519734
0.05661234975031047,0.012715847722316409
0.05152642077098648,0.012754676036594477
0.04771545822099777,0.011966053601392936
0.04445874804066466,0.01052259184534693
0.04167776303632702,0.008788216956745906
0.03859936014116826,0.007237500138209323
0.03511596402225342,0.006265959830875239
0.03138981496805339,0.005993714048824067
0.02763573966229159,0.006261567532387895
0.024561839458340333,0.006922785678446544
0.022588047475914662,0.007844258243772093
0.02177042742962367,0.008679119651506252
0.0215175421580467,0.009038531070390985
0.022170312532146363,0.008736576662800729
0.023413103246468916,0.007889659199855561
0.0247611890891945,0.006920622736838096
0.02536260136924489,0.00634804011904235
0.02526118445708552,0.00624145271748879
0.024546703573966707,0.006194345162977825
0.023174818359001363,0.0059717579788916755
0.02173751770793493,0.005719486565053259
0.020004378850867043,0.0056348274854737986
0.01804034881327604,0.00556210606689024
0.01606967214590435,0.0052711137226457054
0.014325213222541813,0.004986112912502538
0.012829656629265654,0.005450750393358527
0.011660408348568706,0.006929553804946092
0.010713135158631405,0.008705712438711342
0.010021812856575985,0.010036223170231442
0.009657627810268606,0.010514128340721136
0.009626473133692443,0.010081732128408669
0.7348102107950131,0.028350510725496905
0.809111599484414,0.023384260790731814
0.9156175903189991,0.02108298302777432
1.0567797332709725,0.021754329692208065
1.1584922230406016,0.024374299354071077
1.2128393057183693,0.02756892788065588
1.2056293435910495,0.030407329991925414
1.1347138260527705,0.03238574796969496
1.0493658565626254,0.03325917905184326
0.9589390376096834,0.03293923890434049
0.8712251581542296,0.03144568391325647
0.7847328409377173,0.028885152098051595
0.6922739564619954,0.025444007583075325
0.6023422673316878,0.02139140998546425
0.5207302849059962,0.017096570881047064
0.4460848087699204,0.01307467784473888
0.381669406688051,0.010060406075819516
0.32587541362630884,0.008846870309777172
0.2834112925086812,0.009424817902611161
0.25905757331601775,0.010804522550638013
0.2290516257345655,0.012093272022877962
0.19320970624374653,0.012849083125521505
0.16778911259942514,0.012900547915266345
0.15171946126306815,0.012250757051594396
0.13660709578011448,0.011101919178533006
0.12143684595132821,0.00990379755251019
0.10773509794663075,0.009290189123193985
0.0942972222434813,0.009677230053555008
0.08041966729230067,0.010830475752567946
0.0692313465483875,0.012088637621569961
0.06121180004740031,0.012879648028513675
0.05584811004580767,0.012898674971859812
0.051707333602501,0.012094792998397799
0.048117736140246004,0.010638181453025407
0.04536103265596836,0.00888588866012229
0.04229968559577462,0.0073066115277595715
0.038876976572022756,0.00630299745519645
0.035152558246718216,0.006014667492648167
0.031212826434993103,0.0062863084428158985
0.02801319522428727,0.00695185788103491
0.02594320204534492,0.007860653004111996
0.025056877100862567,0.00866517204789298
0.024836139862092366,0.008983657838868342
0.025495165246564033,0.008636666105682521
0.026714145474660816,0.007747432855417992
0.028012160973472346,0.006752792812683624
0.02857042516593909,0.0061932985723315665
0.028431826036034256,0.006136495182853488
0.027694173150397603,0.006145899124910161
0.026320577793958598,0.005966435996076858
0.024914807294277506,0.005734589945586889
0.023209305503793007,0.00564711335993371
0.021237295090062846,0.0055627050259332185
0.0192111112359731,0.005267579473071716
0.01736464216847152,0.004990650592605678
0.015702743602524785,0.005460121560656597
0.014230299153763573,0.006922659561758419
0.012964245043493677,0.008665926265624088
0.011940371034331423,0.00995246413871826
0.011228085111634081,0.01037480027553683
0.010829220972494103,0.00987026571157189
0.7478175147804837,0.027256129256963833
0.8254307567227693,0.0224062012169707
0.9366857211371352,0.02017305387400199
1.0840659338977567,0.020873630701045268
1.18714968736584,0.0234882789230856
1.2371223611376554,0.026658099415848072
1.225785668365748,0.029473920074330116
1.152630947734964,0.031448196439501294
1.0624002678991906,0.03234489007421118
0.9645618301542872,0.032079058054546486
0.8711725564814471,0.030669907583281707
0.7795468725842606,0.028220495185470044
0.6849179639942892,0.02491116690010888
0.5974465802861091,0.021002994474205738
0.518928177417687,0.0168549431210586
0.44789219266722785,0.012967720689648257
0.3838187675192794,0.010048896259719409
0.32632040955863545,0.0088493792679372
0.2829104764207232,0.009363549981768686
0.2588676510044134,0.010660732414928214
0.22923553405586009,0.011881357339337774
0.1938797206788129,0.012592795658740908
0.16888246763031567,0.012629075924871561
0.15322389318212767,0.011999585146097719
0.1386504641945154,0.010912524429018902
0.12393495216553728,0.009816744043995271
0.11070633962462986,0.009317345176970759
0.09776096521912284,0.009768579207928962
0.08432546229816855,0.01091071091741181
0.07342507291995766,0.01211846676840581
0.06555770096284357,0.012859042818676036
0.060235860001250606,0.012847055608766238
0.05600505926043323,0.012034254503559811
0.05223925223680107,0.010580595617823754
0.04928971258511573,0.00882385972244657
0.046045544944877205,0.007216278615806013
0.042492473854099946,0.006173195483788929
0.03871478405396867,0.005873849669429033
0.03479198426489075,0.006168062725646833
0.031650133604499336,0.006848820783527174
0.029639828688313826,0.007734492541222911
0.028776155438349146,0.008486106821558986
0.02850182264723275,0.00874598158049797
0.02902511306404329,0.008351369647525038
0.030019629826379117,0.007431265765437182
0.031013095886138688,0.006422887295204814
0.031247653718685313,0.005869071043549883
0.03079777016217703,0.005831363066464456
0.029816274528322334,0.00586040449138669
0.028314835997274548,0.005699539808531052
0.026915833877746657,0.005487050763742119
0.025311988292278525,0.005418140430929214
0.02349197267651739,0.005347399665531768
0.021633567163797107,0.00505442003040219
0.019949080565932736,0.004757549189729116
0.018415486035650984,0.00518912568503233
0.016984799071294965,0.006613328463082165
0.015727456045839704,0.00832205723185752
0.01466800355745197,0.00958582480566044
0.013864121229938553,0.010004267890818604
0.013304655572112434,0.00951373915434108
0.7621610414069399,0.026305274963596914
0.8440745621341722,0.021617611068733108
0.9610170907308823,0.01946835085968068
1.1154394409932251,0.020172750095381286
1.220945522111357,0.022739804709585268
1.2677996866407444,0.025848777787255205
1.2526424592973366,0.028618159612470963
1.1763990066096233,0.030575649233320262
1.0815462914749312,0.03149203819347559
0.9777367348846036,0.031283789231245314
0.8794967288052133,0.029967662738527003
0.7831109998828284,0.02764119518267512
0.6855508250704264,0.02447650265317069
0.5983269079380293,0.020723713914133017
0.5220044929042545,0.016727265407530594
0.45456527382047446,0.012966077507053439
0.39003481330895856,0.010110087256751794
0.32951977510494984,0.008870658323781484
0.2841780384864085,0.009280235705328072
0.2601091764864627,0.010485079691466942
0.23024050058788267,0.011645828430244844
0.19451435152412114,0.012322485937871995
0.1691279392732054,0.012338568842992401
0.1531498959581199,0.01168945443625949
0.138529866635731,0.010559629638427546
0.12366653777581436,0.009366503805504545
0.11045740890578967,0.00871120481783991
0.09776781055636043,0.009014107600155532
0.08477037670832188,0.010075543445759371
0.07438083744988401,0.011261836980380172
0.0671608840317996,0.012018299204090028
0.06260636076706709,0.012050161759666823
0.05897561132165745,0.011308028008576259
0.05559434653244392,0.009953975515029344
0.052787501887561275,0.008325684598029277
0.04946808488229886,0.006857201697447009
0.04567551304164218,0.005900913388812745
0.04161305519540905,0.005561095869486536
0.03747359672790908,0.005712330471646339
0.03417005481955456,0.006260918408516158
0.032076422324612094,0.007105908987905039
0.03118380584376233,0.007903088145891619
0.03085923000657243,0.008258473863231522
0.03129548294189082,0.007980614155103306
0.03211518238351823,0.007175358484383028
0.032816872381788056,0.006253722858545097
0.032705907892602706,0.005734736097510665
0.031888391700288385,0.0056930248334364
0.030607799790759598,0.005720227114417029
0.028975296240710855,0.005575651846419586
0.027627379413840487,0.005379775272144766
0.026252152293439853,0.005303404906936093
0.024795083791497592,0.005207451387262108
0.023361275891651608,0.0048936601502583025
0.022089572533804617,0.004586277346603391
0.020889995288285928,0.005004219417548985
0.01966489860373418,0.006397708963395179
0.018470705067240183,0.008067479823089118
0.017329418057338727,0.009303794986972435
0.016310076283018265,0.009719767364893054
0.01542071472201472,0.009255430430500877
0.7795048446878722,0.025877881013782342
0.8639933838355838,0.02121306487819908
0.9828501236018167,0.019065585442828308
1.1381193416757327,0.019744941945997484
1.2402602614268645,0.022257096578173187
1.2786244847886739,0.02528651298866286
1.2582855424762032,0.02796125942164823
1.1825117534406617,0.02981755455596256
1.0874505911932846,0.030632899942356687
0.9825924882204937,0.03032933532305925
0.8824194763983151,0.028928618545141043
0.7825655195989516,0.02653294345454349
0.6831242587123123,0.023318755044785568
0.5965990915123659,0.0195402238359461
0.5228232595280895,0.015546646711378818
0.45924274735928633,0.01182873821918663
0.3955210090069975,0.009091855222292545
0.33379152559879915,0.008079013583158772
0.2877464893844273,0.00871300133890019
0.26398941947573423,0.010031780684683989
0.234253963790311,0.011230225159833095
0.19857400591609609,0.011922044982025006
0.17283878391126575,0.011957058340312812
0.15626106567676962,0.011336382451930213
0.14122126551721878,0.010241218442108405
0.1256616122730636,0.009087050950552228
0.11181652736265969,0.008483631027444576
0.09863196280752215,0.008863884840371648
0.08522448297073497,0.010028882475234828
0.07446092063250531,0.011344657767692345
0.06702366784225561,0.012257745300186546
0.06248286914343476,0.012466614801501175
0.05890142938022122,0.011903178764979634
0.0556523102306777,0.01069755648217709
0.05327589520129293,0.009141486938458758
0.05045822771485866,0.007619220741855554
0.047209579834796234,0.006474353062567137
0.04364593920712297,0.005886345711036388
0.039880216454044486,0.00583922473112774
0.036850094722755675,0.006276513014136201
0.034898291922194506,0.007062080494684464
0.034006904946235844,0.007811158787324823
0.03358493009624636,0.008114289798755182
0.03375203906575784,0.007780554012971985
0.034143327757365845,0.006923169967058741
0.034294016561307226,0.005971378289205575
0.0336141756621925,0.005474154659582361
0.032272536322299115,0.0054999652083108225
0.03060750044054067,0.005595143091455961
0.028823650656691686,0.005494676281619761
0.027525534547969153,0.00531822928047292
0.026418165145731132,0.005252670935873225
0.025401944559031168,0.005186748714837838
0.024481513556544907,0.00494668418860906
0.023696761002662083,0.004753694328936804
0.022890760870074935,0.005241957926554731
0.02194067306735184,0.00659812044981995
0.020861681405051073,0.008185629354752571
0.01967876296205146,0.009341187526439825
0.01847763625335747,0.009692016522481774
0.017293155165617406,0.009180429726823413
0.7735895100490509,0.02552880826605394
0.8635179840789533,0.021969542941295956
0.9861351489566955,0.02021700135252048
1.1424950802980711,0.020393908436936777
1.2423747395379725,0.021926544521010408
1.273789753924555,0.023975986329822733
1.2530972923622734,0.025879476354765087
1.186607300411267,0.027227687953163902
1.0996577034435695,0.02779879977887041
1.0012059726355613,0.027496559077876376
0.9033950816548824,0.02631439812934577
0.8014947041308913,0.024317931498803316
0.7003217528140553,0.02163896840225158
0.6132121245253251,0.01847884825175428
0.5389344363585483,0.015124072102228258
0.4747060349821689,0.011981748011781146
0.4083905973829336,0.009617787511840361
0.3428178223370978,0.008605117117759064
0.2932803957874266,0.008956835464253092
0.26703290078562036,0.009988631373912343
0.23544338347083663,0.01099348425025076
0.1987260352171606,0.011574661862446625
0.17229172016534605,0.01157476881114828
0.15540685067693416,0.011004752696749257
0.14068985487006233,0.010041351169231183
0.12559857839436867,0.009041217358075752
0.11243773854384258,0.00847734090233089
0.09999440793318704,0.008661733594575548
0.08716617016112548,0.009448659340967048
0.07673340540256372,0.01035795949263162
0.06940530537436483,0.010945169627388883
0.06481078487444591,0.010960646597184601
0.06098217832757877,0.01035067379020338
0.057410866508049295,0.009231940032232162
0.054992722405040786,0.007863545095876761
0.052195099252767885,0.006593152594579803
0.049067969571610456,0.005739685930528166
0.04561791602579734,0.005456253558138142
0.04180552784275,0.0056647539838961545
0.03864676666459934,0.006206449809435521
0.03640458667708399,0.006906848301888665
0.03508222643533979,0.0074906918106256585
0.03429019758618596,0.007688802721553661
0.033989347138695766,0.007385007932640534
0.03389539772186158,0.006682218457259341
0.033627181549995756,0.005903158636733998
0.03263052040868676,0.005435009853017902
0.031126356334650322,0.0053452379128219865
0.029468488244519912,0.005349290976529407
0.027852504717773913,0.005253352661946513
0.026809269882736277,0.0051114952796816665
0.02605396719468458,0.005025432483458623
0.02545114700487355,0.004911685255566854
0.02492140269776651,0.004671130918549698
0.024439469172812384,0.004510183423804385
0.023833349573770722,0.0049250041814187405
0.023006744660037687,0.00604668109983638
0.021962050455368462,0.007374813153107646
0.02073943622140539,0.008376817456567069
0.019440268547174185,0.008757465215743743
0.018115365944201548,0.00849039318692755
0.7675295354020312,0.023996856898375447
0.85936434172337,0.02068440581724813
0.9795454763323339,0.019046838023498887
1.1276010918164472,0.019194220906459863
1.219538123288089,0.020597234774664373
1.2423725143586224,0.02248033866877305
1.2221650714016343,0.024227289617775143
1.1681151745168117,0.02545544187791397
1.0926284360070062,0.02595666304399417
1.003890022099845,0.025640473073481752
0.9107064325799632,0.024500894184005313
0.808650576121617,0.022600443669347357
0.7075785178350731,0.020065206392875966
0.6211171319291312,0.017089407141390563
0.5469605598477786,0.01395315885004086
0.48240740391915676,0.01106100780525166
0.4157461807304328,0.008975415255618433
0.3497355937073494,0.008221777195239586
0.2995324542023752,0.008715094454796004
0.27240931307873556,0.009767035761064934
0.23985715199568994,0.010747069962742712
0.20218040880050095,0.011316995958061364
0.17495523008405517,0.011347255172282533
0.1574698358909657,0.010854859352172168
0.1422792417637147,0.010002437384314958
0.12698258595161838,0.009107170395152995
0.1137555248697539,0.008579357052761598
0.10128126028824884,0.008691718966504555
0.08838933502948627,0.00933475627615295
0.07784270589911126,0.010097467990966093
0.07028422380383076,0.010578156962915879
0.06533988572948804,0.01054208980688113
0.06118903658494306,0.009934425695456592
0.05735983075066741,0.008860572284537616
0.05481353098876675,0.007562463324534012
0.05198747650980589,0.006372286915773823
0.048906949758761205,0.005604489657816903
0.045481956396674,0.0054116325969784515
0.04158804867227055,0.005699263988003705
0.0382845732314602,0.006274587975364546
0.03581650629446214,0.0069461330202674875
0.03427125062612964,0.007467844467646316
0.033542055743236064,0.007615942522765913
