flux,fluxerr
0.17682202116838996,0.01762429400679076
0.20309868149003638,0.014751628062903858
0.2392102316288485,0.011973867764346245
0.2856537033897205,0.00940343477640368
0.32225566247089776,0.007159236137249239
0.3465288950764013,0.005350920088823261
0.35089923688807056,0.004068178535923835
0.33356440473572885,0.003307832548628027
0.31133992991490966,0.002870665803266236
0.2869377306187173,0.0025408458299669544
0.26179643559924415,0.0022746874313906433
0.23691539133045217,0.0021037141728147157
0.21009931042553362,0.0020552197459122335
0.1836540108237916,0.002116343518221681
0.16097059063511504,0.0022609982855271815
0.14084834320312556,0.0024204742877735183
0.12393233644426896,0.002511174638531377
0.10920236910018166,0.0024781619949141567
0.09764238540503165,0.0023501285887635795
0.09078642002585618,0.0021894814378279025
0.08171828535204417,0.0020307524764635945
0.07059383184940415,0.0020100208844777514
0.062445695592520764,0.0022054914860530138
0.05702216197391971,0.002426908173257177
0.05184819670221899,0.002576030179244757
0.04661300009318576,0.0027781876116056005
0.041687429347255896,0.0030744216121075785
0.036686999869355245,0.003254406360943291
0.03145477612688589,0.003111833024270798
0.027037306919078647,0.0026154229800746847
0.023794133001243837,0.0019379127322635412
0.021718317477305703,0.001419791178951317
0.02032613540596966,0.001317624068666892
0.01926431663091702,0.0015757739161771486
0.01835258496356528,0.0020073537885016654
0.017256567071006586,0.002450115300088482
0.01587214971843107,0.0028427468498532053
0.014215252752185454,0.0030761411478356605
0.012360697872849106,0.003010026858993953
0.010564206156909128,0.002654030355517458
0.009038272530498282,0.002306853166621812
0.007920439479806786,0.0023967354730081245
0.007138296692574368,0.0027534080738432515
0.006846135198525467,0.002830571865902634
0.006972353962091719,0.0023527779647471523
0.00737406900197708,0.0016749101169234752
0.00778822687456322,0.0025756750575780616
0.00820550506184336,0.004998191265908308
0.008620568799641865,0.0079972769814077
0.008981919634521255,0.011252003266419543
0.00941973015127524,0.014590175468356899
0.009813032335985447,0.017893171232223608
0.01010917580822741,0.02107639664302902
0.010299994471402348,0.024081333024055962
0.010407526929993291,0.02687021990707594
0.010435112745778049,0.02942173274012937
0.01042223658476417,0.0317273053088412
0.010350540962824192,0.03378800660770585
0.010233915067114978,0.03561192786282115
0.010091811785179691,0.03721203620630863
0.009922255115480814,0.03860444602090038
0.19142006640746248,0.01757241698792056
0.21862891739862766,0.014744079108267699
0.2562151795608016,0.012017360479173017
0.3047418638877193,0.009499000079654022
0.34130462162728864,0.007300938880318306
0.36312711153367644,0.00552396567351752
0.36546997268846293,0.004243758231014741
0.3472736199310101,0.003449660340327587
0.323252329104946,0.002966949971045889
0.29616413724093,0.0026035933028727997
0.26875731509255973,0.002313102854523887
0.24152373002061703,0.0021283583931552504
0.21327375409536015,0.0020826157482419306
0.1869556018064078,0.0021533289836435437
0.16405479866598813,0.0022938182350464124
0.143609857062917,0.002433457713273226
0.1260868946752283,0.0025004949002854758
0.1106719567055457,0.002450852791913608
0.0987194331529116,0.0023137971621378373
0.09175451189827603,0.0021491563623211377
0.08265177225938565,0.0019934541193020443
0.07149734500126322,0.001966184982592155
0.06336576713770037,0.002126045758985349
0.057988273615045875,0.0022993903758821268
0.05281708242121243,0.002407533156993164
0.04753069628863492,0.0025855477032502606
0.04257232956175577,0.0028778003661057944
0.03755311760463324,0.0030729569675616306
0.032286463894552454,0.002964028541685908
0.027848087398115954,0.0025150872136301045
0.024551492300707953,0.001886712204584152
0.022372337949725513,0.001403582703284622
0.02089079433232458,0.001317141184208257
0.019794298754809248,0.0015638761903180572
0.019014348338254383,0.0019570496628267134
0.018054655062994387,0.00235759655911247
0.01676918803163845,0.0027195576861540004
0.01510768130677271,0.0029436448623734544
0.01310577912399395,0.0028972915538006843
0.011126806749222885,0.002589101000694845
0.009414674319184609,0.0022911981058981864
0.008142198475345754,0.002376695747749892
0.007276622659096116,0.002690677398147402
0.006949875679812444,0.0027416184080675298
0.0070868246776443645,0.0022731393889947374
0.00753428043717333,0.0016268464833310884
0.008018782761590088,0.002498502093993587
0.008519640177458179,0.004839578660114149
0.009023647560460023,0.007753063055130144
0.009473101430754461,0.010932556376755158
0.010007955005615873,0.014212858316585976
0.010495709276176109,0.017478737583766665
0.010876679223462114,0.020646516674226317
0.011141157963473742,0.02365685295985856
0.011311678226956187,0.026470001314114838
0.011382578144363324,0.029061954076999037
0.011369086716841793,0.03142112224956423
0.011287259751646845,0.033545480505082874
0.011152232349384688,0.03544014542137779
0.01098502027708336,0.03711535712235464
0.010784082750242457,0.03858482814827892
0.20567020991594753,0.01811113896194421
0.2344907862683471,0.015148939535905112
0.2742684469969871,0.012342759463720284
0.3255821817020861,0.009809053172909121
0.3631499920369642,0.0076546283254457495
0.38386582637740735,0.005944274752722551
0.3847631487056407,0.004687012260955277
0.3652532289307951,0.0038199683705219425
0.33886564010535136,0.0031971488445607064
0.30839988425062714,0.0027055022197964335
0.27797120807798903,0.002344732169862577
0.2477654956243788,0.002132203869923818
0.217425233929858,0.0020609360925056175
0.19057076989964852,0.0020959342015320214
0.16754264314156425,0.002208311412349435
0.1473503977437092,0.002335651474556517
0.12927868546253268,0.0023999405077838247
0.11284280998539191,0.00234862338554749
0.10024924638144547,0.002215822445629336
0.0931614995407674,0.002064158923425864
0.08391846215844154,0.001913899899690976
0.07259910424832229,0.0018982223660430314
0.06430621147784138,0.0021013038589671094
0.058789068353659366,0.002322340455559629
0.05351531826537403,0.0024610564332663088
0.04811304283139993,0.002660544445390252
0.04308352319983249,0.002974846780839196
0.03804331757319024,0.0031837231217293864
0.03278321300974171,0.003069576162591248
0.028355670508142406,0.0025960902704951815
0.025070506837383984,0.0019323465448369604
0.02290426867878186,0.0014089166800229048
0.021436589551709725,0.0012775806707043225
0.020386462141789716,0.001507406310803708
0.01969994612655526,0.0019181473610088682
0.018835939804135088,0.0023448258068687004
0.017604937602533243,0.0027364971764278208
0.015930927157639888,0.002985256563893939
0.013848603339642997,0.002939235809527267
0.01174306449178344,0.002597238286762565
0.009885565956186426,0.0022569406402906064
0.00847398724412511,0.0023591968751898863
0.00748756688579502,0.0027328655612042945
0.007072054334066747,0.002818821855367888
0.007152232309672974,0.002326511731389484
0.0075695301891285545,0.0015894422381120558
0.00805128237481424,0.002517562108099274
0.008565660731751298,0.005033738428883594
0.009092587504518388,0.008146759137702183
0.009570522848703631,0.011543538546140026
0.010143850332676528,0.015052446520855961
0.01067339048450081,0.018551728575791297
0.011095533620730805,0.021951992797342775
0.011399072126725172,0.025189239860382618
0.011606530252555713,0.0282201276140034
0.011706337157903396,0.031018020147497136
0.01169922800772115,0.03356954423563819
0.011620780354333471,0.035871601571873794
0.011486494498024977,0.03792881855132189
0.01131809730389242,0.03975140981772606
0.011113747915243471,0.041353422101431246
0.22563632983268525,0.017378767252698175
0.25482555559948666,0.014751198991634965
0.29523761713301855,0.012268086992737116
0.34747731708823,0.01002198102528257
0.3843287347513715,0.008095108852654534
0.40247706598349076,0.00653330533835839
0.40058629345624513,0.00533353029894071
0.37868842565964994,0.004440693006589143
0.349878166523618,0.0037534127717098894
