flux,fluxerr
0.06284068255963665,0.0043018519111036515
0.07318405936564934,0.0041367946480867215
0.08773826362617859,0.003966176758025343
0.10677354021757564,0.003792395725438194
0.12208523341291756,0.0036181298193089066
0.1327527805619648,0.0034461032516127765
0.13577262330574086,0.003278761101766645
0.1304974522475312,0.003118085564402675
0.12388243154379902,0.002965740641318874
0.11697289191914978,0.0028232038817231093
0.11007141935913341,0.002691729599307583
0.10303580320191777,0.002572220831249696
0.09440602603883785,0.0024655364182711464
0.08491206574888228,0.0023732408230445006
0.07605577983469253,0.0022980746541268115
0.06759005544771024,0.002243811557666935
0.06004045656976756,0.0022145136713081787
0.05319496436445595,0.00221374980835019
0.04759905188753939,0.002243642984859692
0.04396745690762042,0.0023035571296846163
0.03949774286456501,0.002389037440672413
0.03426768020689353,0.0024917427298451343
0.03035606135721571,0.0026011219902200783
0.0276807652423427,0.002706467289924021
0.025247596181491524,0.002798256774495054
0.022936470986177265,0.0028688064278866612
0.02087530880001204,0.0029124815619412468
0.018845139353859758,0.0029256959156656603
0.01670080535191874,0.0029068429667722068
0.014792914029968095,0.002856233138953112
0.013212442793767695,0.0027760636245894874
0.01194589623536034,0.0026704149157344816
0.010853596728476743,0.0025452368342418746
0.009906114895153383,0.0024082453038864215
0.009141464476108875,0.002268593990767332
0.00849234435369294,0.002136129476030406
0.007938245385461092,0.0020201264199058403
0.007458228192016595,0.0019280429455620204
0.00701607735896775,0.0018646092440488796
0.006630718424726433,0.0018312786052355934
0.00630349982032751,0.0018260591624239752
0.006024631695841223,0.0018437657704978988
0.005736116896184581,0.001877588768776229
0.005511206201577912,0.0019212907156335275
0.005354282974116087,0.0019711891461203584
0.005250964784994321,0.002027330188505315
0.0051359280605292965,0.0020934495070347187
0.005036617148113665,0.002175759552552585
0.004969064356615583,0.0022809211873392444
0.00492090786117819,0.002413884182326571
0.0049483631185648445,0.0025759154351246605
0.005000897192591143,0.0027638461301677927
0.005053915990014669,0.0029714559610968046
0.005099871060170561,0.0031913757914140057
0.0051430246453557545,0.0034164541052232357
0.005179795314684517,0.0036404984137648182
0.005221580207261345,0.003858554015794791
0.005256327597615981,0.004066911064323163
0.005285654307784445,0.004262979637370906
0.005313935845724015,0.004445115751190004
0.005337231098872078,0.004612441429809913
0.06600996028688975,0.004137053331378944
0.07689297057180053,0.003990675340485576
0.0922447774649241,0.003838404846862845
0.11235602536828108,0.0036821792387296283
0.1278951905831062,0.003524231152397301
0.1378030149905964,0.0033669305652007328
0.1402161069046522,0.0032125572373301156
0.13476771370374221,0.003063169660103183
0.12752787609967217,0.002920702453801013
0.11956015961933743,0.002787031708924062
0.11173312827377867,0.002663889192703397
0.10375682857355287,0.002552690620558099
0.09463674890533949,0.002454729320295629
0.08535835202556197,0.002371741282250779
0.07658965260066238,0.0023062242383507046
0.06813264199055015,0.0022612414393443155
0.06040830707402639,0.0022397508659717253
0.05327974640961366,0.002243973573377291
0.047452610769308574,0.00227472627043094
0.04366066069045171,0.002330544846425727
0.03905114310027295,0.0024070247109733716
0.033705920970849554,0.002496847700101193
0.02973892461585547,0.002591062015417569
0.027060604588523895,0.0026806376817300934
0.024633161674393774,0.002757508299587432
0.02231354911045728,0.002815105360510505
0.020245973368303683,0.0028485554044028285
0.018206591529887173,0.00285470362467276
0.01604209344087341,0.0028320745882963114
0.014121599170919355,0.002780830735633602
0.012522873644111455,0.002702753531111314
0.011225731936180289,0.0026012461442845567
0.010108002369973501,0.002481332097215799
0.009143990274823181,0.0023495932935359938
0.008416376211063191,0.002213948506102991
0.0078059005974255,0.0020831282675288086
0.007292884466344824,0.001965752493387697
0.0068382751615285306,0.001869378355377237
0.00638660131370865,0.001799663677539329
0.005989828851108902,0.0017596028537143
0.005648031126867075,0.001748892946834296
0.005353196203069506,0.0017637119191614042
0.005056057949917002,0.0017980035044533687
0.004818729340964811,0.0018456238398427928
0.0046463149027134425,0.0019023690359465935
0.00452478667934592,0.0019671882852608947
0.004390038419223564,0.002042204800247673
