flux,fluxerr
0.433760463092039,0.013321267220839558
0.44070157191355175,0.007939437901560193
0.46180288986277385,0.005678463915275146
0.5000051410927796,0.005918686458635265
0.5240323852175146,0.006648753055131386
0.5319293669785791,0.007039237120111502
0.5128407532485316,0.007095088005103338
0.46519423576080093,0.007128811061045744
0.41808260153218196,0.007337461560631619
0.37613789188436686,0.0076239829873846615
0.34041794295828703,0.007707203657681693
0.30974455422550856,0.007497017928917062
0.2773413059969728,0.0071266593922446955
0.2451779627396309,0.006719821514393308
0.2181118234818298,0.006270691151823437
0.1936666849725154,0.0058240601844389474
0.17258443746023197,0.005741793627252621
0.1530132632993656,0.0061050380754358825
0.13668127042751227,0.006426904006993277
0.12633086503924165,0.006293342838347642
0.11065858134864305,0.0057206497826386765
0.09043420651820717,0.005158021547217056
0.07498358584300138,0.005007988019043676
0.06490807475075908,0.005209432669295413
0.0566039974865145,0.005258464639690489
0.04949178618307666,0.004823453993385596
0.04380238368495607,0.004124695124381125
0.03845787026096821,0.003752392568204718
0.032900538926552064,0.003996024203239999
0.02880063943874995,0.0042408378916430406
0.02687037677070594,0.004245891071306555
0.027334631860843377,0.004418335402321919
0.029560644754193406,0.004990833994746146
0.03249551476172129,0.005717666367895502
0.034443835625086704,0.006085995199150921
0.033411010607719664,0.005820691986229023
0.02901422488135312,0.004935079290632013
0.02262027697577284,0.0037496334149159736
0.016199643602719773,0.003043266937172075
0.011343001248400982,0.0031168942461379397
0.008468469944511605,0.0034653865241028783
0.007202786614025815,0.0037516776077987234
0.006695778545009198,0.003941161803676208
0.006752966433975288,0.0046941984539204465
0.007130707707094224,0.007090086958969248
0.007630541996771032,0.010928218500003653
0.00790296086673482,0.015244620851690349
0.008015908316167757,0.019205850021263998
0.00802129555374012,0.022182610706796727
0.00787663523518369,0.02373329579257922
0.007831241358150552,0.023596793111924745
0.007706966147043595,0.02168444403150454
0.007434969083316226,0.018066434663259426
0.007017968972531814,0.012956761435719801
0.006507820318405622,0.006775394492840598
0.005924728888935883,0.0030887120146652694
0.005349217323421586,0.010052312288565094
0.0047622523321565954,0.018991551796103567
0.0041918100934196945,0.028740652648491405
0.0036693096117940203,0.039035714821765335
0.0031864866147670464,0.049642662942689444
0.4407883878119127,0.013737126499236592
0.44969201950078985,0.008493823459035117
0.474033766592877,0.006108101316574983
0.516829221521427,0.006087084230526134
0.5427404479241583,0.00663021246825553
0.5491406230026395,0.006885985798826437
0.5296912613433652,0.006882300989204731
0.48376905755363175,0.006951004104384796
0.4363415822062275,0.007241571904589397
0.39192063169486246,0.0076044391239299975
0.3536480777606985,0.007767769343296555
0.31962095839064697,0.007644686707272704
0.2849940683206998,0.007326596221887661
0.2528606728245633,0.006892326448173031
0.22493596913095473,0.006355079267580316
0.19932436656596594,0.005824741510714569
0.17665251577142219,0.0056707929239455295
0.15557709786810275,0.005962881187452123
0.1384530373486785,0.006237876904750888
0.12795607223667588,0.006102275263756386
0.11258743058309895,0.005562086161231707
0.09290407491344624,0.005010196968980759
0.07798555613314598,0.004794108448046562
0.06819927470089822,0.0048618436199453574
0.05976863803625938,0.004796313103371904
0.052114319560094845,0.004365264637786801
0.04568036549579763,0.0038245590101593876
0.039548362887046336,0.003635017514692196
0.033297695712661037,0.003915869207984751
0.028800220705763355,0.004135789741122733
0.026794857569017883,0.004117555436384181
0.027427777878594167,0.004235488991106567
0.029946192829348472,0.0047411003176063195
0.03311690499161336,0.0054289291973660045
0.0353510182088709,0.0057952402774535455
0.034488247948188305,0.005549690541654722
0.03023942801338778,0.00469691330114684
0.023984602266727943,0.0035623115549631005
0.017644119922974082,0.0029109413922600315
0.012855468285161662,0.0030035627536137807
0.009879236299159695,0.003292623211665089
0.008259827009931098,0.00350801425446504
0.007183936718849446,0.0037584322368604105
0.006418110399983007,0.00442596309286457
0.005731485968840205,0.005721637701771823
0.004981708000995502,0.007151667150371087
0.0039346212935825,0.00796908949518961
0.0027968973998286346,0.00781519590493212
0.001774242453601585,0.006979258124875923
0.0009712730078298066,0.0065088018360221715
0.0007744165585130726,0.0072595887186371185
0.0010667876703648815,0.008423333979643384
0.0017971415748135758,0.00875689969203438
0.002947002708146447,0.007588125999340915
0.004502282632566402,0.0048928344030086295
0.006350608477048723,0.0032083163160959477
0.008357852545272928,0.008133025128297637
0.010369714778220324,0.01567823735254529
0.012269799652861416,0.024490544221944632
0.013995818351657537,0.034146232958617996
0.015482633341456076,0.04432239604669948
0.44413025970994036,0.01314422985846459
0.4563439574415744,0.008360977999214893
0.4850242476212035,0.006210885898031643
0.533024974724143,0.006172494824626105
0.561872090704827,0.006590765728704745
