SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
Eagle PS1_HST_COMBINED(HST) 1.02 0.001 53294.91898958903 0.6703368747512286 1.7895288861374876e-07 4.578308039886575e-09 0.14117677519348604 0.08394260267624189 0.03770890063676145 0.07699330166982468 3.0354371319078604e-10 1.6983160548545458e-10 0.00516111498632747 1.1985682505675737 EXP_FA 24.75765321735529 0.02777733756602897 -0.0018416489484519775 -0.0010303959003743668
Frodo PS1_HST_COMBINED(HST) 0.735 0.001 52645.65119871509 0.17737088793728617 3.779683175001086e-07 1.80924062751787e-08 -0.05211955230934701 0.08865406816660133 -0.07311806428499232 0.06407410092481719 1.5756954360984496e-09 1.069411350414415e-09 0.005273402011020642 2.5861995020100674 EXP_FA 23.945861506435662 0.051971500294198725 -0.004526277741900272 -0.0030719469520719273
Gabi PS1_HST_COMBINED(HST) 1.12 0.001 53487.32378165827 0.6122057281863817 1.6143149163892584e-07 4.403234427981874e-09 0.2534092255094106 0.09189831157387345 0.0007837761474675021 0.08626820358951716 3.3528455921781946e-10 3.0733064711351516e-10 0.006732406704617964 1.1118166392814544 EXP_FA 24.8695293507554 0.029614736182891066 -0.0022550159274584767 -0.002067006920491268
Koekemoer PS1_HST_COMBINED(HST) 1.23 0.001 53448.811835716915 3.7342882772027224 1.3810521615333599e-07 1.884043782249766e-08 0.12355463919591024 0.10587734553142801 -0.06163876042281968 0.14653160555817607 1.2722726195787346e-09 1.3128288161428746e-09 0.008625951827988088 1.0364877801880372 EXP_FA 25.038974795156797 0.14811710974528614 -0.01000217431226787 -0.010321013326198268
Lancaster PS1_HST_COMBINED(HST) 1.23 0.001 53435.171739663034 1.5514312057530333 5.84867407461918e-08 2.8036025172920784e-09 -0.20667825783302274 0.14684661714781314 0.005254177066033889 0.16773592921403982 2.597676685692369e-10 1.7368146633805656e-10 0.020116035822520507 1.0780750441512739 EXP_FA 25.971856449044374 0.052045518658401894 -0.0048222752540642315 -0.0032241881440621518
Manipogo PS1_HST_COMBINED(HST) 0.854 0.001 53150.16928679432 0.6766813981812447 2.5070130905459977e-07 8.22816431992592e-09 0.17119356571358949 0.07994696355969098 0.1816297004148591 0.061541053922441934 5.414981043099189e-10 2.943849783739348e-10 0.004143282686680838 4.019990228479918 EXP_FA 24.391608495841346 0.035634500412189664 -0.002345117777303389 -0.001274921261332184
Mcguire PS1_HST_COMBINED(HST) 1.37 0.001 53255.64519452798 4.898953655800142 1.0012661189925679e-07 1.4460706594070657e-08 0.018649862541354808 0.041552644568045576 -0.12151927589606673 0.1574427344271471 -3.906155722841704e-10 -1.9960922585752455e-09 0.005234506075748249 3.2564487473267416 EXP_FA 25.38812619828505 0.15680659115245338 0.00423569179987791 0.02164489132372866
Ombo PS1_HST_COMBINED(HST) 0.9752 0.001 53368.113306867526 0.410883902983187 2.0225088752902913e-07 2.7965908498203935e-09 -0.004136090619440312 0.03229940579086607 -0.2394381956725458 0.04609523753349849 4.5325729263764055e-11 4.595357147330074e-11 0.001051150044357504 3.9181739606226618 EXP_FA 24.62477390978843 0.015012838621583287 -0.00024332049104936704 -0.00024669091392413183
Patuxent PS1_HST_COMBINED(HST) 0.97 0.001 53200.4560663858 1.6007208087212348 1.656846487734546e-07 4.180386059722871e-09 0.1913632797230768 0.0695264192524958 0.08688022557804685 0.10235062235682349 -8.139999026463968e-12 -2.4496651037536753e-10 0.004089191578487464 1.2893335831207244 EXP_FA 24.84129432131477 0.02739418846892285 5.334164459504129e-05 0.0016052724934792336
Rakke PS1_HST_COMBINED(HST) 0.74 0.001 53351.88438741642 1.0144275184393337 4.430151486623478e-07 1.5624730980283223e-08 0.1541215835321889 0.033364272703785953 0.08402789276584283 0.027963441746517485 3.9233924532102214e-10 -8.593390830488544e-11 0.00023575665183915204 2.693862830671571 EXP_FA 23.77345355764784 0.038292902999191025 -0.0009615403095779497 0.00021060579021890498
Thoth PS1_HST_COMBINED(HST) 1.305 0.001 52575.62789423968 2.2452291513800446 8.211174607399514e-08 5.846681165947134e-09 -0.04213237373893282 0.062495590187127234 0.14687203960727147 0.07907348095706593 -2.3609779386820698e-11 -3.340249001327395e-10 0.0016593752340211632 3.8040624217901717 EXP_FA 25.60348678167656 0.0773087131020915 0.0003121842305426475 0.004416699737915932
Vilas PS1_HST_COMBINED(HST) 0.935 0.001 52726.46797840737 0.7160734653771215 2.623771500929139e-07 7.459412560525757e-09 -0.11067059523788457 0.05456066471756307 -0.07098847147921412 0.03798097395310872 2.9079080535049923e-10 4.868491298944777e-11 0.0013808352624443037 2.80925109107777 EXP_FA 24.342184973742654 0.030867605202367386 -0.0012033140281766399 -0.0002014617989387574
SCP05D0 PS1_HST_COMBINED(SNAP) 1.014 0.001 53607.08239877575 1.0284304364031414 1.2675167187752144e-07 7.929994707022114e-09 -0.08421989662232515 0.16123602957693717 -0.05132394340052522 0.15460491694230336 1.1460692815634655e-09 9.42273902307146e-10 0.02186590472385708 0.37212192355101614 EXP_FA 25.13211575883482 0.0679271699490786 -0.009817061137915188 -0.008071379851479705
SCP05D6 PS1_HST_COMBINED(SNAP) 1.315 0.001 53658.82674393769 2.671682344189321 8.587450023434281e-08 3.956765679895662e-09 0.1879897701190947 0.09287524068924614 0.07576622874100007 0.18263184933734328 1.6526490950997188e-10 -3.3066903712136475e-10 0.000543364121886701 0.21189189512885032 EXP_FA 25.5548394434947 0.05002653570831594 -0.002089492167539783 0.0041807445099004735
SCP06C0 PS1_HST_COMBINED(SNAP) 1.092 0.001 53736.065275937144 1.0466982418947737 7.743421594816482e-08 6.453403628524667e-09 -0.3745210278194587 0.20371392421788925 0.22942250696572045 0.16780647346283672 1.0950750863623409e-09 7.47485932363379e-10 0.024103068218760664 0.13423533327307324 EXP_FA 25.66716773673142 0.09048576107617672 -0.015354487078272113 -0.010480800113706598
