SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
03D1au SNLS 0.5043 0.001 52909.335909374175 0.1982492536153586 9.945594731695803e-07 1.1103771790851438e-08 -0.18431540717425596 0.03289768487269118 -0.24811781850952627 0.029271425783423805 3.2198255703491757e-10 2.4278161985369635e-10 0.000763165041894301 2.6786128665417728 EXP_FA 22.89542310400575 0.012121715561442164 -0.00035150046719609483 -0.00026503874492786407
03D1ax SNLS 0.496 0.001 52915.8460498602 0.10734050340397516 1.028572573342932e-06 1.2040077877671617e-08 0.08184697035490866 0.02750504290941647 0.17396883274825858 0.024885511946293428 2.836734656961822e-10 2.351064217744734e-10 0.0005296214085268897 1.6934322283774905 EXP_FA 22.858912650563827 0.0127092135243403 -0.0002994388145452437 -0.00024817262360210193
03D1co SNLS 0.679 0.001 52953.42280429437 0.4423609909827064 3.997831477142237e-07 1.8740399068386696e-08 0.1067659882402311 0.17237926775751578 -0.08466935628783465 0.11053355950585884 2.8075390816433478e-09 1.5778504825625244e-09 0.014592245847825817 1.039728957297767 EXP_FA 23.8849387922342 0.050895416368845196 -0.007624750679567279 -0.004285146596118684
03D1ew SNLS 0.868 0.001 52990.5268113146 1.4503315372057841 3.1124608832783424e-07 1.3086071982074874e-08 0.1949478668651214 0.29097642848065497 0.015868946425248984 0.16830660800676733 3.039701801852092e-09 1.7604765365377896e-09 0.04571340716355012 2.278011857242099 EXP_FA 24.15674024494784 0.04564883756561276 -0.01060355269256631 -0.006141163487757613
03D1fq SNLS 0.8 0.001 52997.61611328878 1.7681873609835748 2.926593182894399e-07 3.921389553095688e-08 0.6839027937382413 0.6890546836502058 0.5880406353700246 0.4017511994049513 2.6494182825980963e-08 1.5492943840745395e-08 0.27249911104225355 1.3216642697876602 EXP_FA 24.223594108421253 0.1454795506133699 -0.09829071453381619 -0.05747724058300969
03D3ay SNLS 0.3709 0.001 52767.1428929026 0.1374451212323038 2.0800127253872324e-06 4.10975019664703e-08 0.07811593879845644 0.02241470057988026 -0.032891661987556886 0.026212052779113294 6.04299948467838e-10 8.218365852424352e-10 0.0001389825721912285 4.6414467035207 EXP_FA 22.09433502010686 0.02145229462565341 -0.0003154357300688421 -0.0004289866711399013
03D3bl SNLS 0.3553 0.001 52787.11126197454 0.2894711656772415 1.0236939500145064e-06 1.986899578086341e-08 -0.395747674845609 0.034042132604207104 -0.14641127816382546 0.029607025331643975 6.335725960654301e-10 -2.0820538329417667e-11 6.430336497358714e-05 2.8322442371842222 EXP_FA 22.86407465841654 0.021073181170177115 -0.0006719710572491785 2.2082393147368674e-05
03D4ag SNLS 0.285 0.001 52829.419795640024 2.0495681383181363e-05 5.525069386293728e-06 5.632495762799323e-08 0.18427734796393663 0.010360674680093522 -0.024627934444847992 0.013183418921805981 5.000909960151769e-10 5.812704781519644e-10 7.7303216994656e-05 61.321350813173694 EXP_FA 21.033655658860404 0.011068466557159852 -9.827331786894694e-05 -0.00011422596871855933
03D4au SNLS 0.468 0.001 52815.86010561806 1.3166211947427655 4.308152415348174e-07 1.9558735992379524e-08 -0.47568895260966837 0.10738396852157393 -0.28771412231316196 0.11044929407895858 1.7503945673154865e-09 3.8143459185285533e-10 0.006367398347821403 1.2379831381293342 EXP_FA 23.803772351194105 0.049291728190902835 -0.004411326645677121 -0.000961287591976515
03D4cx SNLS 0.949 0.001 52883.39418752376 1.035124223697494 2.5627218267774783e-07 1.3744471691375278e-08 -0.08564572936952365 0.14766335083915547 0.331111423058774 0.10643133126595747 -1.592064146189096e-09 -8.821181880234053e-10 0.009847396908214848 2.4434776483619234 EXP_FA 24.367746330473828 0.058230551496743076 0.0067450226776600225 0.0037372283000257586
03D4cz SNLS 0.695 0.001 52894.99378816344 0.5501678989639913 3.458073657647884e-07 2.563221029303336e-08 -0.20940983785244735 0.31977860656448037 0.026461473176524062 0.20271677357773435 7.569200509241231e-09 4.098004776351192e-09 0.05334506269889537 1.0732617963035656 EXP_FA 24.042414401014597 0.080477807815261 -0.023765124307811043 -0.012866562697749464
