sn,log_hm,z,zerr,mB,mBerr,x1,x1err,x2,x2err,cov_mB_x1,cov_mB_x2,cov_x1_x2,is_log_mass_g_10
2008051,5.0,0.0390846207738,0.0,16.64411514550136,0.0337156707418304,0.8124202892759653,0.1287711389555733,-0.1077106462777252,0.0292388684224678,-0.0002173777575031,0.0008149520440904,-0.0003310848504797,0.0
2009kk,10.249,0.0124309100211,0.0,14.635008484718226,0.0359971712447577,-1.244076434553509,0.0776401913212669,-0.1019979153232064,0.029464942342406,0.0002073927632348,0.0008875687695482,0.0001862550499618,1.0
2009kq,10.186,0.0124703012407,0.0,14.51272940931232,0.035810912223545,-0.0150860038777028,0.1355577864318556,-0.013606074115163,0.0297391420407326,0.0020669209022419,0.0009464384571206,0.0008594675925022,1.0
2009na,10.568,0.0221200753003,0.0,15.803929489184917,0.0298641690303027,-0.5724087022665161,0.0920914920861624,-0.0157069823091957,0.0280566719785739,0.0002632972429077,0.0007328835525552,1.1161548893213198e-05,1.0
2009nq,10.667,0.0152608081698,0.0,15.243728335303318,0.0459882881574634,-0.3815123199645787,0.7073052130523307,0.031602561398304,0.0410974902458744,0.005707273366745,0.0015639029911052,0.0075421593654982,1.0
2010H,11.084,0.0162116121501,0.0,15.11724296288897,0.1030719267689836,-1.3340238425370894,0.1532885978907211,-0.1193059745528104,0.0418866542098655,-0.0077643411177609,0.0025879689340431,-0.0005155668017458,1.0
2010dt,10.874,0.0529409609735,0.0,17.653168676909353,0.05341081894379,0.0115386703562865,0.4087485610753947,-0.0656452665854271,0.0400512340382704,0.0169684936752898,0.001743577763826,0.007336298732375,1.0
PTF10bjs,5.0,0.03052168,0.0,16.305725718529366,0.3183480095609506,0.8061009735464191,0.1837488966057544,0.0850683299734797,0.2262682265621579,-0.007788640333059,0.0718525505413351,-0.0065286263427127,0.0
2004eo,10.982,0.0145681118593,0.0,15.013376424445738,0.0192454029358201,-1.1911185256874872,0.0227404776470508,-0.0335945600457925,0.0191646952537137,-2.4928504989179263e-05,0.0002957578485084,-8.283012969801472e-05,1.0
2005eq,10.956,0.0278772227466,0.0,16.29311114436038,0.0238857309941939,1.305198003530729,0.0734466561690522,-0.0068677365172351,0.0216662060561452,0.0001697519117152,0.0004174648063145,-0.0001978546989487,1.0
2005hc,10.61,0.0449722185731,0.0,17.381995186542753,0.0241523227770041,0.3289443774335137,0.1078287609692215,-0.0146735153223501,0.0222456484074699,0.0003459731490663,0.0004395478817793,4.082055479142256e-05,1.0
2005iq,10.6001,0.032951567322,0.0,16.829569482290555,0.0264113091636656,-1.1229163955221295,0.1066906010331485,-0.0780799774991762,0.0236703310920698,0.0002546010214385,0.0005213170967911,2.368934499052825e-05,1.0
2005lu,10.113,0.0315438061953,0.0,17.17608565216677,0.1432030759582947,0.5380867809587019,0.4476318942701924,0.1225998935282526,0.0817700245048484,0.0074914655277258,0.0114340540025027,0.00653654507903,1.0
2006ef,10.564,0.0168199967593,0.0,15.480253544624086,0.0807308463874528,-1.132659914514141,0.1961474717839073,-0.039724856596933,0.0405334477101153,0.0093931339830746,0.0026199328027252,0.0032412242935013,1.0
2006et,10.945,0.021604731679,0.0,15.991754034469125,0.0328349816960312,0.8145957734613921,0.1460387281367497,0.1545514562821026,0.0287771022116396,0.0007403176979069,0.0008110354556379,-0.0001974493479004,1.0
2006lu,11.235,0.0554896369576,0.0,17.2716984989168,0.0241637157480125,0.261120601280114,0.0660865090447753,-0.1652898126642655,0.0205809095628269,-0.0006663404985943,0.0003656408495074,-0.0003531207717557,1.0
