SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
washington PS1_HST_COMBINED(CANDELS) 1.33 0.02 55616.19528510597 5.152200085878576 9.704176254432393e-08 1.5751078251648084e-08 -0.10420913936872782 1.7309947912318835 1.1483778272779348 0.949787323997153 2.0006132148202896e-08 -7.766232382136075e-09 -0.03714298676347171 2.7747002406612973 EXP_PCA 25.597603310229985 0.17622841417355306 -0.22383540262428925 0.08689124610652808
carter PS1_HST_COMBINED(CANDELS) 1.54 0.04 55952.04258808914 4.419237637808692 6.017015895265931e-08 6.697056833378976e-09 4.113957903752846 1.5952769203847903 2.9414900635898165 1.852824299438009 1.0069043757796823e-09 -7.525163748300678e-09 1.9532130096131206 2.761044146408354 EXP_PCA 26.11654710305698 0.12084457139365798 -0.018169015248464267 0.13578728842467747
Primo PS1_HST_COMBINED(CANDELS) 1.55 0.0001 55480.370842027776 3.6571112390447524 6.68759209424951e-08 5.676428428325594e-09 2.4231696615872838 1.5845412989645815 1.1708141544700668 1.0125282263159503 5.763178727354642e-09 -1.1283841595397346e-10 1.0601480103054353 1.9850057026394496 EXP_PCA 26.001825560744926 0.09215729326031832 -0.09356569166593312 0.0018319411794587757
geta PS1_HST_COMBINED(CANDELS) 1.7 0.04 56136.08355152676 2.006976354547078 8.032435316348793e-08 4.454012575950548e-09 -5.0248623706905775 2.9416755907630474 -8.634682881841657 3.1416799400980353 1.9886874301711482e-09 -2.6557730358722845e-09 8.26813837348221 0.434025987452643 EXP_PCA 25.802881907629995 0.06020444011935994 -0.026880888022708625 0.035897817076697654
stone PS1_HST_COMBINED(CANDELS) 1.8 0.02 56482.176064422536 1.352842441498069 4.9188234812085485e-08 1.950098487158033e-09 0.033712489365399834 1.938465336825198 1.2407153429667879 2.6818063358572064 8.495725331269042e-10 -6.498463795827495e-10 4.42148180856559 1.2662067061594913 EXP_PCA 26.33534690604963 0.04304469429407776 -0.018752688753883074 0.014344115915918774
colfax PS1_HST_COMBINED(CANDELS) 2.26 0.02 56053.10357343698 10.335054966530151 3.927133558079925e-08 5.1178924264906654e-09 2.591180981982195 3.5976372312614213 -3.5195360243430316 2.0164929921129295 1.3361880542296043e-09 2.32340744187478e-10 3.3152574690439316 0.6204988202372526 EXP_PCA 26.57981082133962 0.14149457912032795 -0.03694164523275617 -0.006423533961196076
wilson PS1_HST_COMBINED(CANDELS) 1.914 0.001 55540.31964422281 2.7222995413467288e-08 3.97681618597656e-08 1.764238095213354e-09 -1.865675512293517 2.324642498670456 1.9064357481683167 1.633355617597681 5.743158943814505e-10 5.941575982251858e-10 3.211549423528593 0.984266526230493 EXP_PCA 26.566161205625924 0.04816660072299226 -0.015679768194889917 -0.01622147933314163
rutledge PS1_HST_COMBINED(CANDELS) 1.614 0.005 56455.70535577195 1.48007407095065 7.181480494435345e-08 4.493766397578323e-09 1.6256382398148423 1.3261410250410068 0.3062019306897566 1.7130826124645804 7.165371456934425e-10 -5.3025406622959624e-09 1.1577507651711543 0.20816922573059726 EXP_PCA 25.92446503692782 0.06793926234788059 -0.010833007507800665 0.08016676197502563
Aphrodite PS1_HST_COMBINED(HST) 1.3 0.001 52552.063528169456 1.112350069459353 1.0244343296745152e-07 4.5328050756875735e-09 1.0198486420962243 1.0571496355842642 -0.19084948175981586 1.1766209722523977 -4.3529327554251445e-09 -4.1252966904584865e-09 1.0100979989002683 3.2005826017983727 EXP_PCA 25.53878969094636 0.048040469137236516 0.04613411082137631 0.04372153336195537
Borg PS1_HST_COMBINED(HST) 1.34 0.001 52734.817606886936 1.7675928444041347 1.2620585859028995e-07 1.4680036864274255e-08 -5.4479868761267225 1.476596907506763 -3.4285730024600234 1.2069608512965118 -2.075648950537551e-08 -1.6032619206248324e-08 1.6398116903563345 1.3595524379983366 EXP_PCA 25.31230121070162 0.12629086865506933 0.17856597460208742 0.13792699739743802
Eagle PS1_HST_COMBINED(HST) 1.02 0.001 53293.8820369203 1.0780528479335771 2.0107150760094814e-07 4.743906591822547e-09 -2.560816020646274 1.9982662967557674 -3.095677078108965 1.9532443378856073 5.461129208353999e-09 3.5883256475248428e-09 3.7194666432238055 1.0559540506988316 EXP_PCA 24.80662366448732 0.025615917442438265 -0.029488741448836085 -0.01937606733278161
Frodo PS1_HST_COMBINED(HST) 0.735 0.001 52645.99377080686 0.2460714850894874 4.508871187253106e-07 5.80467224162366e-09 0.5248464242429561 0.5179204717877519 0.8377420613830394 0.6831669394766702 -1.2344538797753275e-09 -2.609843153488293e-09 0.3045251752723364 1.4775995873524534 EXP_PCA 23.929830429400614 0.013977651052224559 0.0029725650051066212 0.006284502445962876
Gabi PS1_HST_COMBINED(HST) 1.12 0.001 53487.664499131555 1.0268932233011583 1.8533277945382615e-07 1.0126290661482652e-08 1.1307176097927658 2.4511256752794135 -1.1471628481348857 2.370961259809194 2.3951469180961222e-08 2.2623442752122464e-08 5.6493742925255965 1.815973422160547 EXP_PCA 24.895119402635018 0.05932291321306726 -0.14031504477273019 -0.13253505906855464
Koekemoer PS1_HST_COMBINED(HST) 1.23 0.001 53457.83315911963 4.087427917060268 1.2646030093503126e-07 1.8068758992620014e-08 -5.1011263057917935 3.9790963086947864 -2.505358351505166 1.895508125149449 2.8352515868852996e-08 1.0961381246232498e-08 7.095509017598541 0.9640571861021903 EXP_PCA 25.310114472599345 0.15513094361063748 -0.24342305646266005 -0.09410991738273351
